episode,score,average score,time
31,-207.17397930215276,-131.58857064222587,2023-05-09 18:40:14.973998
32,15.665287073580203,-127.1263325296257,2023-05-09 18:40:29.812141
33,-49.15132553826394,-124.83294997105625,2023-05-09 18:40:45.542695
34,-147.06605776497287,-125.46818162231102,2023-05-09 18:40:53.801446
35,-8.837131457162545,-122.22843022883467,2023-05-09 18:41:09.694392
36,11.943953151892613,-118.60214959692311,2023-05-09 18:41:24.655008
37,-9.638209889972106,-115.73467749937177,2023-05-09 18:41:39.684777
38,-14.587954806101852,-113.14117178928794,2023-05-09 18:41:54.940988
39,-6.5436536801319045,-110.47623383655903,2023-05-09 18:42:10.141516
40,-34.07327440183583,-108.61274702107798,2023-05-09 18:42:24.894021
41,-38.38303497406966,-106.94061101995872,2023-05-09 18:42:40.082505
42,-9.282248432811645,-104.66948630862971,2023-05-09 18:42:56.800176
43,-20.940110712314006,-102.766545954168,2023-05-09 18:43:12.200362
44,-38.3884147517916,-101.33592081633742,2023-05-09 18:43:28.184568
45,-42.229610631579206,-100.05100102971224,2023-05-09 18:43:43.483334
46,-25.530424793809892,-98.46545685448028,2023-05-09 18:43:58.510173
47,-20.54606229933975,-96.84213613458151,2023-05-09 18:44:14.478520
48,-45.266093970585075,-95.78956384552035,2023-05-09 18:44:30.275463
49,-43.26788719777982,-94.73913031256554,2023-05-09 18:44:45.619413
50,-22.363263759949188,-93.31999567427894,2023-05-09 18:45:01.619921
51,-25.57085792131833,-92.01712764056818,2023-05-09 18:45:18.298307
52,-33.28773397299285,-90.90902587325543,2023-05-09 18:45:34.419607
53,14.986770047367163,-88.94799261546613,2023-05-09 18:45:50.071809
54,-5.035004705000784,-87.42230192618494,2023-05-09 18:46:06.965601
55,-14.32409327230494,-86.11697677165135,2023-05-09 18:46:23.053779
56,-37.27557086887383,-85.26011000142718,2023-05-09 18:46:39.557499
57,-64.94257243798626,-84.90980762964372,2023-05-09 18:46:56.964183
58,-16.561997770016497,-83.75137017439579,2023-05-09 18:47:13.588931
59,-26.02322655557054,-82.78923444741537,2023-05-09 18:47:29.966518
60,-7.481918100408041,-81.5546882777923,2023-05-09 18:47:46.439998
61,-44.94161402525294,-80.96415482210618,2023-05-09 18:48:03.446578
62,-38.851968318476324,-80.29570741728665,2023-05-09 18:48:19.622236
